;Scopy version,f4beeb1
;Exported on,Thursday September 19/09/2024
;Device,M2K
;Nr of samples,3200
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
523,-0.01077,1.66593,0.057198
524,-0.01076,1.68263,0.0540239
525,-0.01075,1.64922,0.0524369
526,-0.01074,1.64922,0.0492628
527,-0.01073,1.64922,0.0460887
528,-0.01072,1.64922,0.0445016
529,-0.01071,1.64922,0.0397405
530,-0.0107,1.64922,0.0381534
531,-0.01069,1.64922,0.0349793
532,-0.01068,1.66593,0.0318053
533,-0.01067,1.63252,0.0318053
534,-0.01066,1.63252,0.0286312
535,-0.01065,1.63252,0.0270441
536,-0.01064,1.63252,0.02387
537,-0.01063,1.63252,0.022283
538,-0.01062,1.63252,0.0206959
539,-0.01061,1.61581,0.0175218
540,-0.0106,1.61581,0.0143477
541,-0.01059,1.61581,0.0127607
542,-0.01058,1.59911,0.00958661
543,-0.01057,1.59911,0.00958661
544,-0.01056,1.59911,0.00799956
545,-0.01055,1.61581,0.00799956
546,-0.01054,1.58241,0.00641251
547,-0.01053,1.58241,0.00482547
548,-0.01052,1.58241,0.00482547
549,-0.01051,1.58241,0.00165137
550,-0.0105,1.5657,0.00323842
551,-0.01049,1.58241,6.43283e-05
552,-0.01048,1.549,6.43283e-05
553,-0.01047,1.549,0.00165137
554,-0.01046,1.549,-0.00152272
555,-0.01045,1.5657,-0.00152272
556,-0.01044,1.5323,-0.00152272
557,-0.01043,1.549,-0.00310976
558,-0.01042,1.51559,-0.00310976
559,-0.01041,1.5323,-0.00310976
560,-0.0104,1.49889,-0.00310976
561,-0.01039,1.49889,-0.00310976
562,-0.01038,1.49889,-0.00310976
563,-0.01037,1.48218,-0.00152272
564,-0.01036,1.48218,-0.00469681
565,-0.01035,1.46548,-0.00469681
566,-0.01034,1.48218,-0.00469681
567,-0.01033,1.44878,-0.00469681
568,-0.01032,1.44878,-0.00469681
569,-0.01031,1.44878,-0.00469681
570,-0.0103,1.44878,-0.00469681
571,-0.01029,1.43207,-0.00469681
572,-0.01028,1.44878,-0.00469681
573,-0.01027,1.39867,-0.00469681
574,-0.01026,1.39867,-0.00469681
575,-0.01025,1.39867,-0.00469681
576,-0.01024,1.38196,-0.00469681
577,-0.01023,1.38196,-0.00469681
578,-0.01022,1.36526,-0.00469681
579,-0.01021,1.36526,-0.00469681
580,-0.0102,1.38196,-0.00469681
581,-0.01019,1.34855,-0.00469681
582,-0.01018,1.36526,-0.00469681
583,-0.01017,1.33185,-0.00469681
584,-0.01016,1.34855,-0.00469681
