Sample	Time(S)	CH1(V)	CH2(V)
752	-0.000848	2.32691	1.62452
753	-0.000847	2.32843	1.623
754	-0.000846	2.3345	1.61845
755	-0.000845	2.34057	1.61693
756	-0.000844	2.34361	1.61541
757	-0.000843	2.34664	1.61086
758	-0.000842	2.35727	1.60934
759	-0.000841	2.36182	1.60478
760	-0.00084	2.36334	1.60327
761	-0.000839	2.36941	1.59568
762	-0.000838	2.37549	1.59416
763	-0.000837	2.37852	1.58808
764	-0.000836	2.38459	1.58657
765	-0.000835	2.39067	1.57746
766	-0.000834	2.3937	1.57139
767	-0.000833	2.39826	1.56987
768	-0.000832	2.40585	1.56228
