Sample	Time(S)	CH1(V)	CH2(V)
679	-0.000921	1.96106	1.94953
680	-0.00092	1.96713	1.95257
681	-0.000919	1.9732	1.95864
682	-0.000918	1.97624	1.96319
683	-0.000917	1.98079	1.96927
684	-0.000916	1.98535	1.97382
685	-0.000915	1.99142	1.97837
686	-0.000914	1.99901	1.98445
687	-0.000913	1.99901	1.98748
688	-0.000912	2.00812	1.99356
689	-0.000911	2.01116	1.99963
690	-0.00091	2.01419	2.00266
691	-0.000909	2.02026	2.00874
692	-0.000908	2.02785	2.01177
693	-0.000907	2.03241	2.01936
694	-0.000906	2.03544	2.0224
695	-0.000905	2.04152	2.02695
696	-0.000904	2.04759	2.03302
697	-0.000903	2.05062	2.0391
698	-0.000902	2.0567	2.04213
699	-0.000901	2.06125	2.04972
700	-0.0009	2.06732	2.05276
701	-0.000899	2.07188	2.05883
702	-0.000898	2.07795	2.06339
703	-0.000897	2.08099	2.06794
704	-0.000896	2.08402	2.07401
705	-0.000895	2.09161	2.07857
706	-0.000894	2.0992	2.08464
707	-0.000893	2.10072	2.08919
708	-0.000892	2.10679	2.09223
709	-0.000891	2.10983	2.09678
710	-0.00089	2.11894	2.10437
711	-0.000889	2.12046	2.10741
712	-0.000888	2.12653	2.11196
713	-0.000887	2.13108	2.11803
714	-0.000886	2.13412	2.12107
715	-0.000885	2.13867	2.12563
716	-0.000884	2.14626	2.13322
717	-0.000883	2.15233	2.13625
718	-0.000882	2.15233	2.14081
719	-0.000881	2.15992	2.14688
720	-0.00088	2.16751	2.15295
721	-0.000879	2.17055	2.1575
722	-0.000878	2.17662	2.16054
723	-0.000877	2.18118	2.16661
724	-0.000876	2.18725	2.17268
725	-0.000875	2.19028	2.17724
726	-0.000874	2.19636	2.18331
727	-0.000873	2.20243	2.18483
728	-0.000872	2.20395	2.19394
729	-0.000871	2.21154	2.19697
730	-0.00087	2.21609	2.20001
731	-0.000869	2.22216	2.20608
732	-0.000868	2.22216	2.21367
733	-0.000867	2.22975	2.21671
734	-0.000866	2.23734	2.22126
735	-0.000865	2.24038	2.22733
736	-0.000864	2.24342	2.23037
737	-0.000863	2.24949	2.23644
738	-0.000862	2.25404	2.24251
739	-0.000861	2.2586	2.24555
740	-0.00086	2.26467	2.2501
741	-0.000859	2.27226	2.25466
742	-0.000858	2.27378	2.26073
743	-0.000857	2.28289	2.26529
744	-0.000856	2.28592	2.26984
745	-0.000855	2.29048	2.27439
746	-0.000854	2.29351	2.28047
747	-0.000853	2.29958	2.2835
748	-0.000852	2.30566	2.28957
749	-0.000851	2.31021	2.29413
750	-0.00085	2.31476	2.29716
751	-0.000849	2.31932	2.30172
752	-0.000848	2.32691	2.30779
753	-0.000847	2.32843	2.31083
754	-0.000846	2.3345	2.31386
755	-0.000845	2.34057	2.31993
756	-0.000844	2.34209	2.32297
757	-0.000843	2.3512	2.32904
758	-0.000842	2.35727	2.33208
759	-0.000841	2.36031	2.33663
760	-0.00084	2.36334	2.34119
761	-0.000839	2.37093	2.34574
762	-0.000838	2.37549	2.3503
763	-0.000837	2.377	2.35333
764	-0.000836	2.38611	2.35789
765	-0.000835	2.39067	2.36092
766	-0.000834	2.39674	2.36699
767	-0.000833	2.39826	2.37003
768	-0.000832	2.40585	2.37307
